,L6_TPC_L1_cADpyr_0,L6_TPC_L1_cADpyr_1,L6_TPC_L1_cADpyr_2,L6_TPC_L1_cADpyr_3,L6_TPC_L1_cADpyr_4,L4_SS_cADpyr_0,L4_SS_cADpyr_1,L4_SS_cADpyr_2,L4_SS_cADpyr_3,L4_SS_cADpyr_4,L4_SP_cADpyr_0,L4_SP_cADpyr_1,L4_SP_cADpyr_2,L4_SP_cADpyr_3,L4_SP_cADpyr_4,L6_UTPC_cADpyr_0,L6_UTPC_cADpyr_1,L6_UTPC_cADpyr_2,L6_UTPC_cADpyr_3,L6_UTPC_cADpyr_4,L23_PC_cADpyr_0,L23_PC_cADpyr_1,L23_PC_cADpyr_2,L23_PC_cADpyr_3,L23_PC_cADpyr_4,L5_UTPC_cADpyr_0,L5_UTPC_cADpyr_1,L5_UTPC_cADpyr_2,L5_UTPC_cADpyr_3,L5_UTPC_cADpyr_4,L5_STPC_cADpyr_0,L5_STPC_cADpyr_1,L5_STPC_cADpyr_2,L5_STPC_cADpyr_3,L5_STPC_cADpyr_4,L6_IPC_cADpyr_0,L6_IPC_cADpyr_1,L6_IPC_cADpyr_2,L6_IPC_cADpyr_3,L6_IPC_cADpyr_4,L6_TPC_L4_cADpyr_0,L6_TPC_L4_cADpyr_1,L6_TPC_L4_cADpyr_2,L6_TPC_L4_cADpyr_3,L6_TPC_L4_cADpyr_4,L5_TTPC1_cADpyr_0,L5_TTPC1_cADpyr_1,L5_TTPC1_cADpyr_2,L5_TTPC1_cADpyr_3,L5_TTPC1_cADpyr_4,L5_TTPC2_cADpyr_0,L5_TTPC2_cADpyr_1,L5_TTPC2_cADpyr_2,L5_TTPC2_cADpyr_3,L5_TTPC2_cADpyr_4,L4_PC_cADpyr_0,L4_PC_cADpyr_1,L4_PC_cADpyr_2,L4_PC_cADpyr_3,L4_PC_cADpyr_4,L6_BPC_cADpyr_0,L6_BPC_cADpyr_1,L6_BPC_cADpyr_2,L6_BPC_cADpyr_3,L6_BPC_cADpyr_4
0,1.665741360557183,1.9943819531636275,752.3692565640721,1000.0,2.462057722497044,0.0,0.0,1.1529850838973783,0.6227848899056011,0.6899682538521476,0.6294776675162479,651.994191103619,699.1276993177852,426.7906424800561,308.8127913536596,2.7092797763486898,4.706528946973886,651.6752590874778,151.08623407569343,978.2460104572858,321.21229163553386,193.3705672927877,152.64224432250808,198.0933493588659,58.56427908380592,221.49962008046307,274.78835213645004,250.7679521448212,5.4923118010598335,7.991664167376249,54.46623742623074,179.7139555761928,230.54294393556776,153.42635139813106,178.04606566786836,105.08862278338717,1000.0,1000.0,120.40793949802068,1000.0,1000.0,1000.0,1000.0,1000.0,3.951361537755814,283.777011704076,263.99613969502985,208.438915347348,283.37229434796023,78.46995437535939,102.14055716692904,64.30411497431754,84.17905401836873,43.5709213862556,73.51534621922308,0.995966741821546,1.160246158548807,1.1042131635288488,1.142340590856123,0.4996433201663912,5.13167976792943,972.7053979312406,3.7972788526413934,1000.0,174.74554807925963
1,18.126517743073197,19.607380855036823,16.255083120311212,27.87999505594266,27.706643322808286,0.0,0.0,29.432211353432105,31.996755468403627,8.756177650950193,37.3891591584907,36.19732326859536,40.99961511421462,24.64912290585564,33.80416038913691,33.575477949307334,39.646014585007,43.93666760092329,62.9594743742682,36.92899026450613,1.381053928639108,2.9321708843109744,2.9734683040662824,97.52305149567567,2.786559154933028,12.99669884683984,65.56556272816184,23.510516048057745,16.943904749280023,63.83969744122364,56.42312673491556,45.48996827053599,31.32501849802706,37.69678806773943,23.910396579222464,46.36892055397821,22.174931916844987,18.37114854225976,30.9268604229416,30.395726350980897,34.95525295432669,50.538956555163615,34.597709229814214,32.061798211404714,24.861407473877968,24.83372161060649,32.150105099916104,29.97013940910747,21.00229702029925,27.390913365752507,27.96616715352364,10.172692882805668,23.78335710874149,41.87216541197623,25.51358070896003,31.297405293315705,30.904782847404267,24.53844748614141,34.33514745038327,38.64611335441284,25.71519298799284,37.5785073022241,36.75922729263991,18.43481353289091,36.18451240284632
2,30.839877647943418,21.779798440372108,15.18775005713817,39.842634116617006,44.78923866485447,0.0,0.0,31.571263192523272,44.39934960291044,41.62540117815991,23.682097046101443,18.827780536736668,44.29806429644277,17.340633044798516,31.432567497062983,39.5023810071657,42.40092787764512,42.77929277297188,42.9456855562526,52.72913635554641,4.736908695924097,9.013592741432328,3.902503474021807,53.75653999822756,54.59959743926095,45.26399188292921,35.183051700455124,30.623533673045,9.561179788622464,48.59530374785188,82.55136230584262,32.86272418987425,18.47803948426468,33.18366087795139,9.659610879257803,22.05767387860109,54.42166419255253,54.92619174524698,74.6952438253731,30.571402211728103,28.388490852082157,27.24901722680352,30.568653562737254,35.74026675814541,22.134895495250525,25.102677208168085,21.916644276091827,16.66099054860849,17.403626300132103,16.001070262544644,29.0853810672966,22.55708620992535,26.05513973547804,99.13492432306944,25.73649885667538,32.13337513727928,27.250383580201305,48.11070707212286,30.202400225624068,37.71630716557271,33.82162878053253,48.374432339969765,44.04392420450414,54.46937019109996,31.588860005128787
3,69.78507660404638,93.41575402223816,87.81609098784062,92.0921910801239,61.44036587874584,10.573052624306143,7.237629750786806,339.633719978092,5.142119188730589,65.46020928483053,456.41646658918586,56.074844115808,60.52394028678003,54.10341019986029,53.9521346955146,66.5822226470076,255.09021558656343,62.65533833931512,4.758508405858364,168.96498380489805,14.833019873387782,16.03862462491223,27.51302490615115,28.59146024107746,41.297867354271496,11.946419677135436,14.78469496829531,10.791008212512764,2.085400738305388,22.85553655413263,4.811054866890384,20.284592019311862,68.0503180828765,72.99500415825989,26.728475687647578,86.98701557782178,50.93387213335896,30.77984929728252,9.316345885783008,66.09406483403617,94.85578361155702,88.61590641426788,213.06476860375423,62.16589991314167,103.18806790736656,21.912611061236227,28.74934558970185,55.403321134527616,13.628587747072162,10.601384008785455,13.71623873458454,26.441136512637406,21.19794993246543,11.276631208515823,56.81449950212788,291.78065340396074,67.85624266532379,56.63522819399304,59.46152365738168,4.070915469504275,104.48385625277426,73.12565168109528,94.8671493320794,84.28384844111528,196.25622543992844
4,948.2542803291508,875.8667130827715,1000.0,1000.0,1000.0,2.4698185513433497,2.57491398925778,5.157488008274565,37.61976144597358,784.3807416357939,41.65309325947703,750.3321529293939,6.764184995778222,826.935845073808,661.1462558312732,1000.0,1000.0,9.745251894407254,204.65655644308063,736.9639144222667,12.28577476251573,16.687643165961507,16.697842031113726,3.5143565786557263,5.463012104887357,29.779824523700142,18.25089750574417,20.605707037362837,7.482902510030472,10.037737084191582,9.475058497203769,9.656619964237516,108.50833213848983,21.665710803763474,44.77961004040039,480.49266525700585,816.5834733226485,105.08526892286208,434.8059447142087,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,6.647755074294103,18.95742021166621,19.35026366124495,50.28454378470024,90.62557745176446,23.70403946217464,26.616508490218585,199.91379438112875,4.921618008034129,75.30578841221408,315.75139943162173,20.24255448528998,648.6602366035282,131.73275569227962,3.162248914868456,966.6815769728744,1000.0,1000.0,542.3387630428641,680.0943635166848
5,5.752217162481248,2.911182923693046,8.57221887581544,10.830698744132938,3.4052836789862804,4.714784233882259,6.164559056482199,2.140528401556425,4.077536724994297,6.2053320044706215,6.0685934100381855,7.3424381594689745,4.990499829821638,9.45296055449022,4.186800849882139,6.332186144885123,6.417052330557794,8.065932391356538,9.652819933273436,0.6983481794532388,0.3531670344382542,0.1332207879799879,0.1033482146033503,2.216139406567593,2.1846839250440206,2.469198590079073,2.200119841863135,1.338926850575043,2.028871012950705,1.3707206752922343,1.595094439471796,2.320223575547306,1.1745061842085542,1.847615305607689,0.9004068550825711,4.0008937346242055,5.3113199106832685,2.3489213011489265,6.849294629142935,7.326805318932723,6.02457624553603,6.328169079252976,3.5781039112145896,4.1202455079893605,9.17404267826526,1.7826229950719976,2.2892210517095983,3.0192406286489333,2.7088670886229784,2.1701512069099764,2.698922269902254,2.797595245947197,2.284815196509448,3.0867533538574308,3.068613106698092,2.4756511961401118,3.378296774316108,0.8483838814298232,3.937894270925287,2.7892148141361504,2.298444877770366,7.000009921519228,2.5524973738254872,2.111645291305969,1.15251927537479
6,912.8959221987546,767.7719417228873,758.4599815878137,48.10868924831693,831.0463557570124,4.318644377690934,4.59460854417491,188.1582205626011,228.97153762957728,5.700574005810424,6.503118979870419,190.3675120816332,4.785657908257921,6.488889222035594,360.6619999796347,859.0238458727532,22.041173580341606,81.13209504585015,28.222956068944367,416.6838898588834,3.80944134620269,8.96654069163518,3.0929622688723097,1.4052062392083409,1.4764917621241664,2.2432003745031945,18.7638579809879,2.0676811428634188,14.993143881830306,1.0283180990687957,0.8048082952182983,3.70444437680655,9.248591500557852,1.3165222592761536,3.6303837738083833,6.6205519653834815,588.7783290684059,725.547807268686,91.46128111284038,1000.0,30.24400855171939,85.18036633552923,694.1968548063784,714.3582566692313,877.5882068683363,1.8855570841534284,3.626133527007121,2.54216690522784,1.0363711709835144,2.998998914839038,6.433625935343687,0.778688262970159,3.0788909931406354,10.681453718029577,6.741007454665401,166.6429633056692,6.113522741743849,206.0113877793765,207.0316176034415,176.29452384846877,796.7468171396744,1000.0,60.0299975320538,255.93120211650287,13.340238740595996
7,20.682751728787743,15.178528841898236,26.79740582389876,23.23998384833938,17.88321322211399,25.974989007727725,29.05272511710399,14.323411241126324,19.81609779476877,36.80422745693266,26.88537243703496,14.140271088746518,27.804428254683085,18.330244910584863,13.516396512513657,22.590778219227836,15.047227526678208,24.915179661852505,18.654106566874272,20.02384770845728,58.99417214702272,61.512743392063406,41.89622260095774,47.45293776605337,70.63020186241793,7.884626043572029,3.383430277562681,6.649011598636621,5.894524536000813,5.823643786215337,6.348721359896449,4.968823313093383,1.6076406992465544,7.416176363423562,4.104186855604203,19.77197180696775,21.064102114228785,13.019099931537562,12.108781588099935,16.065688271523666,11.075146019780911,20.19361841751691,5.733533938342292,12.03398043590451,29.44644913149641,7.051726151069425,5.196714738857016,4.60567243358059,6.252322090340359,5.931940955996817,4.74651115804996,5.751592517987103,6.392051886247909,6.389514481051817,7.420935854486188,9.67751718413103,14.048511647711996,13.642872025612736,16.328515132322174,12.983864383553,13.107090080636766,20.342882706950835,13.429025071838558,11.817589643751594,9.015339137630578
8,0.1465207544600963,0.2682389684410741,5.525508967187454,794.3628889198355,0.2703636197682236,0.1494928328405602,0.2329606305084584,0.0569384825194078,0.1181547932997998,0.222871019813467,0.1389203953379069,192.57384886629717,0.4000442551593983,0.3225531815641757,0.4205443601465573,0.9367604746883534,1.0992066169142904,1.5805773232155065,1.238718518153898,7.392779438237405,0.7279189433904334,3.027677060762941,1.7306655718390285,0.0345531730756772,0.1381771472841173,2.129770064473852,2.4187610465870217,1.1823639627901,5.092642276360755,0.4485318131140578,2.1703001812734457,0.4078912185846896,0.4892661112056543,1.2933078648225742,4.35031079938017,1.5453812847707145,1.5029208656488549,0.3547765541241646,0.9669087768192708,0.8724795639837555,11.549540340957988,607.0249014561342,0.8312002662797131,5.7000009577465365,1.7798065432254162,2.48374589947348,0.6388488965777899,0.5792438328020552,0.5008856219059534,0.5595262994582633,0.4772339540891477,0.6344014759212369,0.6804064881579855,1.5267742328114002,0.8697430870310995,0.0681540555854122,0.1211762559913834,0.1063237006202366,0.0814568148542174,0.0881871723442461,0.1337139994066803,2.9492869139094835,0.3142073748901791,0.6487688358277539,32.33238202632073
9,25.55220867929365,10.447303210013674,25.04240914739965,40.66491258169048,15.07562664365162,7.912632872462757,8.716778112005867,7.329616797580739,9.523532706437434,17.37574873479754,6.552728116420298,8.582430815328747,14.063382365806085,21.506647859203447,10.1626011100867,29.9293376148646,19.825587712445326,10.32360960939216,12.05557960113432,14.14739357591164,35.09873429301452,166.7910971421069,163.14994060096942,287.76130538054497,42.62364976312233,12.552087851703485,12.630544560795528,3.392123244755464,11.90795355427968,8.44282909817252,6.253513202336131,7.1721816235111016,5.414640599859507,5.50738253645007,6.738620333358442,20.652175499305827,17.522949025111767,11.496656864010411,11.311953283915525,33.38651772314563,19.52628342715085,23.288258827679563,18.76031940981977,15.67065956686178,23.590334289235063,12.679749224303643,6.044432494694864,5.349041934139822,4.836407974862401,7.192596068326552,6.528081538824351,8.153902775871293,8.643989765625951,7.265820542318099,7.117236389264073,4.196989549781644,14.885316263769283,8.9041309182285,5.690109158736474,7.225261317463204,13.32396722215194,19.743507476806904,18.085740172218397,16.387373371099144,8.248055520035033
10,20.864054553680205,16.724917902299918,41.65953347775447,51.11398675154003,19.57471322545694,6.962593878214208,6.577661993534972,5.143190818477241,9.579235147585814,1.5722219334141476,650.4995791129753,0.7770683345785866,2.3796372365899296,2.9255721180603214,6.472331296859409,28.107653535418223,18.72307214668925,1000.0,11.507262643716633,76.91968549793278,1.2588854323083225,0.2780893538793421,0.6549606012151936,90.73327956291294,101.60444476751128,11.810208611834984,8.49851544240022,635.613512609685,12.625173337552171,14.691513388501152,94.94679819942922,23.43919535857911,17.225780926671497,30.464528815152438,8.519344861007502,16.900813739070202,219.8093685730025,14.20335604699772,12.528543359498713,41.09156492669395,38.89184052550649,28.24905815500425,24.58557238921383,16.649099298991292,18.929483303612475,6.5721827209275325,8.999029268530139,8.463069512472215,7.780254504071927,27.55272404408197,4.176491535020332,12.475096747858766,11.962489200661995,2.2146679519725394,5.868559853722696,3.476525176839562,1.2741946635220662,6.668577314091915,4.534607815601583,4.2050504943319655,15.085971952473251,43.7301482373932,19.9237034253774,12.542854047964877,63.82738507706412
11,2.562452651121771,3.623721496734338,6.540566451327809,8.72425626873723,2.7511424332095755,7.303579079455551,5.496798091139697,0.0223246998914506,1.0862671547292977,1.585280389172941,1.3271184406563217,3.982460461854648,7.161893495391621,7.9339498732238205,1.77701980598512,5.3930006856164985,3.708050410983892,5.82399717079278,4.18263809759203,4.316887328898128,12.943674561432934,16.58371605099619,16.88733674596908,5.322353588746879,10.30669881928612,7.873198869639365,14.116923505788574,5.14224194855782,14.744552505170018,7.755714612085278,7.562822008490054,10.746013106846169,3.0183045502317145,8.974287472414304,7.885825675370213,2.040496451035404,2.323156752473908,1000.0,1.6694900201560643,2.690642222399905,2.9681248777529152,4.859154629617749,1.4736045613607245,4.977051089602053,5.04275877150558,10.538916847592503,10.914323651223317,6.1156495400528605,8.086380187621627,12.28084406359267,13.278944861910242,10.736791713490891,8.893653589500945,7.078801433449301,8.924903083508383,1.144292340929025,4.516208271646204,1.0124533388201726,2.080977284837042,0.4632885160192147,2.3920438937249475,4.687603297039269,2.388143036188331,3.0711870057219,3.2132054452938217
12,12.76643280657378,11.978153527921316,33.942513587947865,9.50519941974646,29.993885624716093,22.916291329639847,22.155426150157435,21.48418720097636,17.23577133357786,34.294141704029734,15.632951746954673,18.4406663396176,29.03120308479576,37.45282857313026,19.85782069494952,25.61287543417765,9.44944765115121,14.537566446302655,13.564599821819716,16.28982923352137,6.1560954150382,10.631452288157044,8.754422070724278,7.318032194603112,2.303458883328392,24.14229007203909,30.23545517667332,23.74245370989749,28.0965338775534,16.646881426840576,17.825137997837018,20.280923407034106,9.660079086333072,16.613967708870486,24.476594658157072,184.94153659733476,10.602838686179098,130.4389724799062,166.51529755420316,19.14021947478906,17.40319601239781,15.582991725328316,14.730059863343683,19.169016649545483,26.076845049725986,6.869940708915888,12.3812291348467,23.26156586275548,19.00316634702352,8.33111853925142,11.484066525506751,33.553084288048915,21.979504555734326,17.61518839347094,21.272379068648224,23.428553639740883,13.53149243621194,16.93476034670375,18.32872017148316,14.317961322331564,17.85591597161794,29.9140170682953,16.760569110086895,14.898446394951822,13.958122704116994
13,39.59253272175078,32.722315043387475,29.969021411404068,42.14679822162691,52.12101324483753,19.72169474704652,13.483196431138095,13.673976354462098,20.55174352257651,23.36440735901889,17.374659544953182,19.76778828064446,11.595059619399626,29.643238326654465,16.644954966242132,25.465378443290223,48.57171910765192,33.73158283426112,40.76752215340606,53.40400376045488,94.34994736023444,129.09702547628035,137.62711133906194,30.96663710528467,34.88560634825636,171.65101113172778,330.8935605889623,13.244478014248442,235.46228975888084,264.9348948969396,48.56932876630896,50.31929018554462,14.367186587409318,124.03919607133932,41.599610753965024,39.306057586940014,64.15307771378362,36.32754089226654,32.94953075446363,42.05968236654658,20.88934610630212,43.65782521079621,37.53205043282853,34.38532431815507,52.18325597344491,131.7405287843755,15.478845662986195,14.743530428253628,9.885858622400088,15.928584344603683,21.09292350210496,15.831270476188376,15.001898402232976,120.87942456778214,15.808827719650482,19.44810492454124,38.16586119284253,26.920258602050826,18.769712835739966,20.22308992529427,54.35053135760842,54.7435107628006,49.59720363015092,32.296599473068056,45.841978460538485
14,102.61713407061708,121.65833644613748,139.85012191559153,130.4214612330188,125.6141659850411,132.47189206443673,120.33265719879068,76.07511394595723,143.4196641058355,97.29249942469094,88.4997684582318,722.5276016887904,548.1258998608453,622.57571914539,569.3831366871851,122.22340724483482,75.19450993871881,79.23096499897412,127.36099382907162,89.2050950423355,102.31119020954554,100.84001921732118,96.9876789643101,133.02521357521178,119.1581699479072,76.38168294699011,116.21385551827214,113.39248835684594,80.54021203457577,89.80066093182974,103.39836860468228,90.05034012700588,90.90194319977748,69.43164594080557,79.1267346326835,127.26425346857812,103.96275978338404,75.19526942445597,126.253970756029,108.07688733785106,49.94844960695508,91.84189408247433,133.27214762738998,52.90413808810394,88.59251955070326,74.00273876058671,88.10058751370966,108.7530924384308,65.03877539200782,118.92442803743693,66.66146185116754,97.8368553230664,100.70752593799918,88.86113351374854,125.4999235243964,150.3197412187251,49.494802564326605,126.2977214069018,83.62596602195612,95.47861280744092,86.91392911122196,40.58641584019118,104.41395534117524,95.67872085613256,82.78736053762225
15,79.20460566006231,28.220036711203747,30.006244286276967,27.63362311247633,25.78001913309079,25.78001913309079,25.78001913309079,127.55611895700794,186.0738655265141,128.7770039924628,79.72925664548967,114.01609901155564,189.88803789625263,180.2089689788993,112.89039235301873,25.78452605787176,24.605821971444847,18.0109098476473,20.18174455013986,14.00939122719468,163.4707959823394,133.1898166273669,106.4802294532275,134.634024299411,157.30928042272063,154.17619803310362,134.17528474102846,1000.0,131.50884862904164,144.53715399251303,110.72647557751036,80.80898553967951,147.60480318527422,147.5205983456896,174.21701322895774,38.72871152322953,17.857961981868357,8.80900270301687,14.055813418689125,80.29479222088892,32.180981477889176,18.420155027755374,18.897106241809222,31.91191950455737,56.69564961509856,178.36529179371553,1000.0,1000.0,1000.0,163.9357099355059,1000.0,1000.0,1000.0,135.77201446123954,127.52239811257115,92.4983154424246,128.2466300881422,48.75070156228902,67.23248418914758,107.81544405913506,21.460630144099376,29.82076680549983,17.092083761424284,21.165076366404964,31.349093875468167
16,1.0668667676416792,1.3000626381069398,5.149381998920962,6.833047776851135,1.227277237551456,1.227277237551456,1.227277237551456,1.1192899936976857,3.20740743285061,2.5751606946856285,1.3984991866126475,6.275522073266801,3.9869960124195982,2.0666158647354225,9.191548399889465,2.9067565354957896,3.5786794823591954,6.469736840674874,7.330489916990581,4.105331623099159,448.9451387195479,296.10154985110336,439.3880912416661,7.419724611405807,16.0751866051646,159.75886199729848,106.27588498801468,1.3859718425028025,137.31622417335652,155.7026907891278,146.05102183951573,153.1456403902927,0.3734161775185703,197.63715396025867,123.1936964338857,3.414078990533628,7.159812664292837,4.846630878565251,3.618251307734604,3.6022861640706103,5.238452510612998,6.662533528881299,7.399394651247246,6.03085166588189,4.252116316548683,100.43230858468918,2.853016813285718,3.288651122502185,3.017641332969672,4.219550036262221,3.996284235262431,4.419958611188137,4.971121360747235,186.35780533544056,1.9526556072568844,4.285127360562619,2.5548153430746914,4.616658924496934,5.495323742304366,4.944723865512265,2.659409310023853,4.161066210687388,3.643937580150241,6.720436645713645,3.591825080551749
17,43.065587584109736,20.264610890500578,19.395704152951257,6.685584637296523,18.354985038477835,18.354985038477835,18.354985038477835,34.122689596043074,21.49795530453146,28.835024024213464,29.41857284467968,31.123759153435454,23.44969960617543,23.779818078601743,30.41277875734265,22.1200411876072,18.83198507860379,10.73901920058573,4.739024037748976,15.982493802255757,431.2851572702685,316.18378644075045,377.3636840584363,109.41720718276316,58.98782647773039,386.4516232251439,360.833270974683,65.49703311098989,458.6861697568061,224.21348511529575,372.1371242487393,168.8462006848555,21.335211736092493,80.99209644316325,148.32994816440953,9.643801190630674,8.89301618218087,13.94810381296824,7.578842933550311,25.854857937321352,10.77058811228719,11.180509945881017,13.565587208885733,13.24129337533206,24.828846983236414,294.73489891747863,43.74633673737456,52.43615197065538,69.3296675846633,26.33115137312171,39.825745128447466,60.77400537744087,78.80269529842508,384.816899821024,54.68117891700464,27.9543899708146,27.576017419109974,38.13712092285743,32.6307467501622,20.828302171206587,25.59782087894577,23.699613786505356,12.944799126285082,29.052795709568272,13.093687272975243
